# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1565565	AI	1	3572	0	8	10.1	12309	3660	recent@AI|top@AI	HOT,SIGNAL	You should care about the AI math breakthrough drama even if you're not a nerd
1565535	AI	1	2377	0	5	11.2	4078	5457	recent@AI|top@AI	HOT,SIGNAL	On the Navier–Stokes Millennium Prize Problem
1565577	bitcoin	1	1974	0	18	10.0	74100	12508	recent@bitcoin|top@bitcoin	HOT,SIGNAL	LIQUID NETWORK UPDATE: INCIDENT REPORT
1565564	bitcoin	1	1626	0	0	10.2	74100	12508	recent@bitcoin|top@bitcoin	HOT,SIGNAL	babiloniav2 - AdamISZ
1565605	lol	2	1249	0	3	9.0	879734	9358	recent@AI|top@AI	HOT,SIGNAL	Capture your niche, LLMs
1565856	math	2	963	0	1	1.8	74100	12508	recent@bitcoin|top@bitcoin	FRESH,SIGNAL	Computing 256-bit ECC DLs in 26 days with a quantum computer with 20,000 qubits
1565819	bitcoin_beginners	1	708	0	2	2.9	375108	327	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	On-chain zaps. (And isn't Lightning for that?)
1565589	AI	1	473	0	0	9.7	12309	3660	recent@AI|top@AI	SIGNAL	How a tiny Anthropic team became a surprisingly productive hit factory
1565518	lightning	1	447	0	6	11.6	593339	20	recent@lightning|top@lightning	SIGNAL	Phoenix wallet channel closed
1565714	tech	1	413	0	1	5.9	161788	10380	recent@tech|top@tech	SIGNAL	Muse – Meta’s personal AI agent
1565697	AI	1	349	0	3	6.5	1208996	497	recent@AI|top@AI	SIGNAL	🌎 UNITED STATES VS. EUROPE: Two Paths to the FUTURE OF AI
1565658	AskSN	2	239	0	0	7.8	1532836	423	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	default Mostro node update.
1565580	AI	1	234	0	0	9.9	12309	3660	recent@AI|top@AI	SIGNAL	AlphaGenome Atlas: Molecular predictions for 9 Billion human DNA variants
1565639	bitcoin	1	222	0	1	8.0	1532836	423	recent@bitcoin_Mining|top@bitcoin_Mining|recent@bitcoinplusplus	SIGNAL	Rigly's block party, Saturday, September 12th
1565801	AI	1	198	0	0	3.8	837285	1677	recent@AI|top@AI	SIGNAL	The AI Race Itself May Be the Safety Problem
1565599	lol	2	176	0	1	9.3	280679	23161	recent@AI|top@AI	SIGNAL	Meta Releases Muse, a Personal AI Agent With Privacy ‘Built Into It’
1565852	AskSN	2	100	0	1	1.9	1532836	423	recent@bitcoinplusplus|top@bitcoinplusplus	FRESH,SIGNAL	Upon seeing the communication between Blockstream and the Hackers
1565359	bitcoin	1	6310	0	11	13.9	30782	25672	recent@bitcoin|top@bitcoin	HOT	Review - "What You Need To Know About Bitcoins" (First Bitcoin Book?)
1564812	meta	1	3801	0	10	28.7	191840	7823	recent@meta	HOT	@nitter is back again
1565349	AskSN	2	3734	0	24	14.0	1242375	234	recent@bitcoin|top@bitcoin	HOT	Would you accept a payment with an input from a stolen utxo?
