# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1567039	bitcoin	1	2151	0	1	7.6	47964	1141	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Freedom maxing is for retarded phaggots
1567133	meta	1	1253	0	4	2.1	296825	5314	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT,SIGNAL	Celebrating the Life of DarthCoin on Stacker News
1567047	bitcoin	1	1223	0	2	7.5	74100	12559	recent@bitcoin|top@bitcoin	HOT,SIGNAL	OP_RETURN Messenger — the Liquid hacker negotiations as a live chat app
1567014	AskSN	2	659	0	1	8.1	1532836	437	recent@bitcoin|top@bitcoin|recent@bitcoinplusplus	SIGNAL	Conclusions of the @Inp2pBot forensic investigation, by its creator
1567073	AskSN	2	345	0	0	6.0	296825	5314	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Is this really the scaling path?
1566919	bitcoin	1	339	0	0	9.5	1555790	22	recent@bitcoin|top@bitcoin	SIGNAL	Man sentenced for Danbury kidnapping, Bitcoin robbery
1566865	bitcoin	1	300	0	1	10.7	375687	3199	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Long live the downzappers ➖⚡
1566903	bitcoin	1	283	0	0	10.0	1546958	28	recent@bitcoin|top@bitcoin	SIGNAL	$BTC  right now:
1566815	AI	1	282	0	0	11.3	1054143	1223	recent@bitcoin_Mining|top@bitcoin_Mining|recent@AI	SIGNAL	AI Boom Wrecks Trump’s Plan for ‘Made-in-America’ Bitcoin Mining
1567163	meta	1	179	0	0	1.1	36151	1627	recent@meta|top@meta	FRESH,SIGNAL	This Day on SN: September 10
1567017	bitcoin	1	131	0	3	8.0	1208996	498	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	They continue to call Bitcoin a "crypto-bet."
1567080	bitcoin	1	124	0	2	5.5	296825	5314	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Scam Alert!: Threat actors compromise the email provider used by Trezor & BitBox
1566339	bitcoin	1	6464	0	68	18.9	74100	12559	recent@bitcoin|top@bitcoin	HOT	Is L-BTC a shitcoin?
1566740	AskSN	2	4993	0	12	12.3	1532836	437	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT,SELF_POST_OPP	Phishing attack underway targeting @BitBoxSwiss and @Trezor customers via email.
1566096	bitcoin	1	3728	0	60	22.7	74100	12559	recent@bitcoin|top@bitcoin	HOT	Liquid hacker: "You shall pay for your dereliction of duty"
1566607	bitcoin	1	3081	0	3	15.1	1565925	5	recent@bitcoin|top@bitcoin	HOT	Bitcoin Core 31.1 released
1566168	bitcoin	1	2899	0	3	21.8	303620	6373	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	Cornell Bitcoin Adoption Index — 2026 Edition
1565990	bitcoin	1	2461	0	29	25.3	303620	6373	recent@bitcoin|recent@lightning	HOT	Albyhub Update ASAP!!!
1566452	AI	1	2329	0	30	17.1	48657	15164	recent@AI|top@AI	HOT	Anthropic Researcher Quits Over ‘Out-of-Control’ AI Fears
1566271	meta	1	2123	0	36	20.0	934367	1019	recent@meta|top@meta	HOT	who tf spent almost half a million sats in downzapping yesterday?
1566474	tech	1	1522	0	4	16.8	402772	22343	recent@tech|top@tech	HOT	Apple Debuts the iPhone Duo, Its First Folding iPhone
1566160	lightning	1	1381	0	1	21.9	440729	255	recent@lightning|top@lightning	HOT	Biggest Channel Opened Today (7.5 BTC) + New Node Spotlight (0340d4aaf922c38ac…)
1565856	math	2	1168	0	5	30.8	74100	12559	recent@bitcoin	HOT,SELF_POST_OPP	Computing 256-bit ECC DLs in 26 days with a quantum computer with 20,000 qubits
1566261	meta	1	965	0	12	20.1	36151	1627	recent@meta|top@meta		What are you working on this week?
1566517	news	2	887	0	3	16.3	74100	12559	recent@bitcoin|top@bitcoin		Liquid Network update - new release as of 9 Sept 2026 1330 UTC
1566008	AI	1	880	0	14	24.9	4078	5468	recent@AI		Opusfived
1566287	events	3	789	0	1	19.8	133958	193	recent@bitcoin|top@bitcoin		Hackalajara 2.0: PlebLab Startup Day Guadalajara Recap - Bitcoin News
1565819	bitcoin_beginners	1	719	0	2	31.9	375108	332	recent@bitcoin_beginners		On-chain zaps. (And isn't Lightning for that?)
1565933	news	2	692	0	2	27.6	297791	7709	recent@bitcoin		Iran turns to crypto to get around sanctions
1566564	news	2	674	0	0	15.6	297791	7709	recent@tech|top@tech		Starlink Quietly Debuts Router 4, Confirms It Features Wi-Fi 7
1566548	AI	1	670	0	5	15.8	12309	3663	recent@AI|top@AI		Scenarios for our Economic Future
1566407	lightning	1	631	0	2	18.1	440729	255	recent@lightning|top@lightning		Biggest Channel Opened Today (5.0 BTC) + New Node Spotlight (03eedd67ac9b4762c…)
1566696	lightning	1	570	0	75	13.2	273359	998	recent@lightning|top@lightning		Justin Shocknet caught trying to drain Lightning wallets
1566680	AI	1	490	0	2	13.5	227606	2535	recent@bitcoin|top@bitcoin|recent@lightning		For a good time...
1565714	tech	1	413	0	1	35.0	161788	10386	recent@tech		Muse – Meta’s personal AI agent
1566658	security	1	388	0	0	14.1	280679	23217	recent@bitcoin|top@bitcoin|recent@lightning		Phishing Alert: Do Not Act on Unsolicited Liquid or Blockstream Messages
1565965	AI	1	385	0	4	26.4	402772	22343	recent@AI		Former OpenAI & Anthropic Researcher: “Neither Company Is Acting Responsibly”
1565697	AI	1	359	0	3	35.5	1208996	498	recent@AI		🌎 UNITED STATES VS. EUROPE: Two Paths to the FUTURE OF AI
1565881	bitcoin	1	350	0	1	29.2	263526	681	recent@bitcoin|recent@lightning		Post-quantum rescue protocols for Bitcoin
1565984	AI	1	317	0	3	25.4	280679	23217	recent@AI		The Shared Clipboard Inside the Sandbox: Cross-Account Data Leakage in ChatGPT
1566227	AI	1	308	0	0	20.8	280679	23217	recent@AI|top@AI		Data Center Dividends
1566201	bitcoin	1	289	0	0	21.4	296825	5314	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Block Files OCC Charter for Builders Bank, a Purpose-Built Bitcoin Custody Trust
1566595	lightning	1	264	0	0	15.3	1565923	5	recent@lightning|top@lightning		lnd v0.20.3-beta.rc1
1566599	the_stacker_muse	3	250	0	1	15.2	296825	5314	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		Somebody paid 80 cents to write eight words into the Timechain
1566333	bitcoin	1	227	0	0	19.0	1547920	9	recent@lightning|top@lightning		Sovran_SystemsOS v1.1.5 is now Live!
1565968	bitcoin_beginners	1	215	0	3	26.4	1240185	67	recent@bitcoin_beginners		Bitcoin Security: A Beginner's Guide to Self-Custody
1566335	bitcoin	1	212	0	0	18.9	296825	5314	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Cashu is looking for a cracked rust dev to work with the team on cashu
1566035	AskSN	2	208	0	3	24.4	1532836	437	recent@bitcoin|recent@bitcoin_Mining		my POW from rigly's blockparty
1565801	AI	1	198	0	0	32.8	837285	1683	recent@AI		The AI Race Itself May Be the Safety Problem
1566012	AI	1	190	0	2	24.8	280679	23217	recent@AI		AI Has Solved One of Math’s $1 Million Millennium Prize Problems
1566048	news	2	185	0	0	23.9	280679	23217	recent@devs|top@devs		Switzerland tests a FOSS escape route from Microsoft 365. Workplace for 3k
1565875	bitcoin	1	169	0	0	29.3	296825	5314	recent@bitcoin_beginners|recent@lightning		Pay for BitcoinPIR queries with Cashu
1566642	AI	1	168	0	2	14.5	297791	7709	recent@AI|top@AI		Meta Stock Jumps As Tech Giant Touts Early Interest In Muse AI Agent
1566001	AI	1	166	0	1	25.1	297791	7709	recent@AI		Anthropic researcher says AI has more than 10% chance of 'killing all humans'
1566000	meta	1	160	0	0	25.1	36151	1627	recent@meta		This Day on SN: September 9
